Parent_SKU,Item_SKU,Item_Name,Brand,Item_Description,Category,Main_Image_URL,MSRP,Status,Color,Color_Hex_Value,Size,Country_Of_Origin,SourceUrl
wwg-twe-bolle-mens-stks-420-safety-glasses-clear-clear-stk42n11a,wwg-twe-bolle-mens-stks-420-safety-glasses-clear-clear-stk42n11a,Bolle STKS 420 Safety Glasses - Clear/Clear,Totally Workwear,"The Bollé STKS 420 Safety Glasses combine contemporary styling with dependable eye protection for professionals who demand comfort, durability and performance throughout the workday. Designed for a wide range of workplaces and industries, these lightweight safety glasses deliver reliable protection without compromising on style.Built with Bollé's trusted safety expertise, the STKS 420 features a modern, athletic design that's comfortable enough for all-day wear. Crafted using more sustainable materials, they're made to withstand demanding work environments while providing the clear vision and lasting comfort you need to stay focused on the task at hand.Whether you're on site, in the workshop, warehouse or factory, the Bollé STKS 420 Safety Glasses offer premium protection with a sleek, professional look. Lens Color: Clear Light Transmission: 90% Frame Color: Crystal Material: Recycled Polycarbonate Lens Coating: PLATINUM for anti-scratch and anti-fog Weight: 28g Designed for all-day comfort and high performance, STKS Safety Glasses combine practical safety features with a stylish, contemporary design. Perfect for maintaining clear vision and sharp style indoors.",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/STK42N11A_STKS_420_Crystal_Clear_RIGHT.jpg?v=1722923065,35.00,Active,,,,,https://www.totallyworkwear.com.au/products/bolle-mens-stks-420-safety-glasses-clear-clear-stk42n11a
wwg-twe-kinggee-mens-reflective-crew-neck-fleece-orange-k55059,wwg-twe-kinggee-mens-reflective-crew-neck-fleece-orange-k55059,KingGee Men's Reflective Crew Neck Fleece - Orange,King Gee,"The go-to winter warmer. The Hi-Vis Crew Neck Fleece features a large kangaroo pocket and ribbed cuffs and waist, ensuring a perfect fit and keeping you warm through the coldest weather. Front Kangaroo pocket Welt phone pocket Crew neck rib collar Rib hem and cuff Stretch 50mm ReflecTEC tape Twin pen pocket on sleeve Materials: 120% Polyester, 320gsm brushed fleece.",Jumper,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/K55059_ORANGENAVY_1.jpg?v=1700026462,69.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-reflective-crew-neck-fleece-orange-k55059
wwg-twe-fuze-mens-boardie-navy-k17018,wwg-twe-fuze-mens-boardie-navy-k17018,FUZE Men's Boardie - Navy,Totally Workwear,Moisture control fabric with a stretch ripstop construction Gel grip cord for a customised fit Secure back pocket Angled side pockets Materials 140gsm 94% Nylon 6% Spandex,Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0236_K17018Navy.png?v=1687760473,79.00,Active,,,,,https://www.totallyworkwear.com.au/products/fuze-mens-boardie-navy-k17018
wwg-twe-hard-yakka-mens-3056-zero-short-bedrock-y05141,wwg-twe-hard-yakka-mens-3056-zero-short-bedrock-y05141,Hard Yakka Men's 3056 Zero Shorts - Bedrock,Hard Yakka,"Strength: Tear/Breaking Force 3 X stronger than Canvas/Ripstop Quick dry this is purely in the nature of the Nylon fibre. All trims are Eco friendly : elastic, drawcord and stitch thread Super Strong, Super Light, Quick Dry Materials 100% Recycled Nylon 140 gsm Lightweight Nylon",Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0076_Y05141Bedrock.png?v=1688646889,65.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-3056-zero-short-bedrock-y05141
wwg-twe-nnt-womens-next-gen-antibacterial-active-nightingale-scrub-top-charcoal-catull,wwg-twe-nnt-womens-next-gen-antibacterial-active-nightingale-scrub-top-charcoal-catull,NNT Women's Next-Gen Antibacterial Active Nightingale Scrub Top - Charcoal,NNT,"It's the top you love that's now even harder working. The Next-Gen Antibacterial Nightingale Scrub Top offers an update on our bestselling style. A brand-new breathable, cotton-rich fabric makes this design even softer and more comfortable to wear. Exclusive to NNT, it's coated with a unique antibacterial finish for extra protection and lasting freshness even on the busiest days. The contrasting V neckline and side panels add interest and personality to this functional yet flattering design. For a block colour option, try the Next-Gen Antibacterial Florence Scrub Top. Features Classic fit V neckline Layered front hip pockets, pen pocket and hidden utility loops Contrast key loop outside lower left-hand pocket Back yoke with knife pleats and side splits at hem to allow for ease of movement Contrast side panels and neckline A sustainable antibacterial finish has been applied for long-lasting freshness Materials NNT Next-Gen Antibacterial Active Scrubs 53% Polyester 34% Cotton 11% Lyocell 2% Elastane A new and improved fabric unique to NNT featuring an antibacterial finish to prevent odour and bacteria. It has a soft touch, the comfort of stretch and the added benefit of cotton, a natural fibre for breathability.",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0085_CATULLCharcoal.png?v=1689658794,45.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-womens-next-gen-antibacterial-active-nightingale-scrub-top-charcoal-catull
wwg-twe-kinggee-mens-hi-vis-pull-over-hoodie-orange-navy-k55033,wwg-twe-kinggee-mens-hi-vis-pull-over-hoodie-orange-navy-k55033,KingGee Men's Hi Vis Pull Over Hoodie - Orange/Navy,King Gee,An industrial fleece hoodie to keep you warm on siteMaterials 100% Polyester 320gsm,Jumper,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0090_K55033OrangeNavy.png?v=1689222313,79.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-hi-vis-pull-over-hoodie-orange-navy-k55033
wwg-twe-fxd-mens-wp-3-stretch-work-pant-black,wwg-twe-fxd-mens-wp-3-stretch-work-pant-black,FXD Men's WP-3 Stretch Work Pants - Black,FXD,FXD WPO.3 Stretch Work Pants In-Navy Are A Regular Fit With A Slimmer Leg.The WP.3 Stretch Work Pant Is The Most Comfortable Work Pant On The Market And Features Dura500 Advanced Nylon And Polyurethane Abrasion Panels On The Pockets. FXD Wp.3 Stretch Work Pants Are Built For Movement And Unmatched Comfort. Regular fit Reverse peach twill 360 degree garmet stretch DURA500 re-enforced stress points & attachment loop Full YKK zip fly Flipped back yoke / Knee panel stretch Double layer internal pocket bag Dual back welt pockets Triple needle stitching Materials 8.8 oz / 295gsm Formatik fabric,Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0171_WP3Black.png?v=1687849275,109.00,Active,,,,,https://www.totallyworkwear.com.au/products/fxd-mens-wp-3-stretch-work-pant-black
wwg-twe-rainbird-mens-stowaway-jacket-black-8004,wwg-twe-rainbird-mens-stowaway-jacket-black-8004,Rainbird Men's Stowaway Jacket - Black,Totally Workwear,"Fully seam-sealed, breathable and waterproof, the adults STOWaway jacket is always a favourite. With a unisex style, high-quality construction and soft hand feel, it also comes in a variety of colours; one to suit any outfit or activity. Best of all? The STOWaway does exactly that, it folds down into a small take anywhere package and can even pack down into its own pocket.Model wears size L | 181cm 5’11″ tallFEATURES & SPECS 100% Polyester PU performance backing Waterproof 7,000mm Breathable 7,000mvp UPF 50+ Unisex style Fully seam sealed Front and back ventilation Fully lined Drawcord hem Fold-away stay dry hood Stows away in front pocket Comes packed in its own compact STOWaway bag Fluoro colours: meet standards AS/NZS 4602.1:2011 Class D, and AS/NZS 1906.4:2010 Class F (W)",Jacket,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0446_8004Black.png?v=1687406505,99.00,Active,,,,,https://www.totallyworkwear.com.au/products/rainbird-mens-stowaway-jacket-black-8004
wwg-twe-kinggee-mens-drill-utility-shorts-khaki-k07010,wwg-twe-kinggee-mens-drill-utility-shorts-khaki-k07010,KingGee Men's Drill Utility Shorts - Khaki,King Gee,"KingGee Originals delivers tried and tested classic workwear pieces, trusted by generations of workers. You can count on KingGee Originals. Features Single pleat shorts Wide opening side pockets with Fob pocket Twin back welt pockets Smart phone welt pocket at back Reinforced stitching at stress points Adjustable side tabs with plastic buckle Materials Cotton Drill Weight 310gsm",Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0351_K07010Khaki.png?v=1687414023,49.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-drill-utility-shorts-khaki-k07010
wwg-twe-kinggee-mens-originals-spliced-hi-vis-taped-gusset-cuff-l-s-shirt-orange-navy-k5,wwg-twe-kinggee-mens-originals-spliced-hi-vis-taped-gusset-cuff-l-s-shirt-orange-navy-k5,KingGee Men's Originals Spliced Hi-Vis Taped Gusset Cuff L/S Shirt - Orange/Navy,King Gee,"KingGee Originals Hi-Vis Gusset Cuff L/S ShirtOriginals Hi-Vis taped shirt crafted for versatility and ease of movement, this shirt is designed to meet the needs of active tradies. It features twin chest pockets with flap and button closures, a pen partition on the left-hand side, and gusset sleeve placket. Suitable for a variety of industrial usesProduct Features: Two secure chest pockets with pen partition 50mm ReflecTEC tape 2 piece collar for comfort Gusset sleeve placket with two button closures",Shirt,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/6_688c74bf-59a2-44a0-befc-c245d68a1949.png?v=1776299150,65.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-originals-spliced-hi-vis-taped-gusset-cuff-l-s-shirt-orange-navy-k54936
wwg-twe-rb-sellars-womens-kate-1-2-zip-jumper-classic-navy-wju5004,wwg-twe-rb-sellars-womens-kate-1-2-zip-jumper-classic-navy-wju5004,RB Sellars Women's Kate 1/2 Zip Jumper - Classic Navy,Totally Workwear,"A best seller year in and year out, the Kate Jumper won't disappoint. With lots of colours to choose from, you'll have them in high rotation through the cooler months. In a 100% premium cotton and relaxed fit, the Kate is a go-to from kicking about the yards to running errands around town.Details & Fit 100% Australian cotton premium fleece Garment dyed Vintage wash Pre-shrunk Year round weight 380g Half zip front with ribbed inner stand collar Premium YKK zip Rib waistband & cuffs Relaxed fitChelsea wears size 8Height: 177cmRemember to wash separately and to dry away from sunlight. Due to a fabric treatment that gives it a vintage look, colour fading will occur with washing.",Jumper,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Untitleddesign-2025-11-18T153818.782.png?v=1763440712,79.95,Active,,,,,https://www.totallyworkwear.com.au/products/rb-sellars-womens-kate-1-2-zip-jumper-classic-navy-wju5004
wwg-twe-nxp-mens-bulldogs-ethic-tee-work-orange-waflwb-t01,wwg-twe-nxp-mens-bulldogs-ethic-tee-work-orange-waflwb-t01,NXP Men's Bulldogs Ethic Tee - Work Orange,Totally Workwear,"Stand out while you clock in. The Western Bulldogs Ethic Tee in Work Orange brings bold colour and comfort together for an essential work-ready layer.Built for Movement: Made from 185GSM midweight cotton with a slim cut through the body and arms – complete with a longline curved hem. Made from 40% recycled cotton.Unbeatable Odour Defence: The inclusion of Silvadur™️ fabric treatment ensures lasting freshness by combatting odour-causing bacteria, keeping you feeling fresh and comfortable all day long.Colour Hit: The bold Work Orange colourway reps the Western Bulldogs loud and proud.",Tee/T-Shirt,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/WAFLWB-T01-WORG-2177.jpg?v=1755479540,59.00,Active,,,,,https://www.totallyworkwear.com.au/products/nxp-mens-bulldogs-ethic-tee-work-orange-waflwb-t01
wwg-twe-hard-yakka-mens-pullup-leather-boot-taupe-suede-y61063,wwg-twe-hard-yakka-mens-pullup-leather-boot-taupe-suede-y61063,Mustang Men's Pullup Leather Boot - Taupe Suede,Totally Workwear,"Step into rugged sophistication with the Mustang Signature Men’s Pull-up Leather Boot. Crafted from premium quality leather, these boots are built to withstand the demands of farm life and beyond. With their pull-up design and classic silhouette, they offer effortless style and unbeatable comfort. Whether you're working outdoors or exploring the countryside, Mustang Signature Leather Boots keep you grounded in style and durability. Goodyear welt Leather Upper Rubber sole Leather Topped Insole Leather lining Branded Pull Loops Elastic Gusset Crafted from premium hand selected leathers",Boot,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/b7b536fa-f99a-4e7f-bd56-c4410d0d02b3_1.jpg?v=1749786983,349.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-pullup-leather-boot-taupe-suede-y61063
wwg-twe-nnt-womens-helen-scrub-top-pink-catuwx,wwg-twe-nnt-womens-helen-scrub-top-pink-catuwx,NNT Women's Helen Scrub Top - Pink,NNT,"FEATURES • V neck pull on style• Short sleeve• Mid length • 2 hip pockets• Contrast key loops at RHS shoulder & LHS pocket• Side splits at hem for ease of movement• High stretch rib fabric side panels for extra stretch & comfortMATERIAL• Invigorate 4-Way Stretch 77% Polyester, 18% Viscose, 5% Elastane• Invigorate 4 way stretch fabric with Polygiene® antibacterial finish. This fabric is wrinkle resistant, soft to the touch and made with 77% recycled polyester. Polyester in this fabric is recycled polyester from post consumer waste materials, including recycled plastic bottles• Made with OEKO-TEX Standard 100 certified fabric.CARE• Wash seperately before use• Warm gentle cycle machine wash• Do not bleach• Cool tumble dry• Line dry in shade• Do not iron print• Cool Iron• Do not dry clean",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/49861112-79bd-4b32-94b6-bbe853e7f2a8.jpg?v=1739326232,49.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-womens-helen-scrub-top-pink-catuwx
wwg-twe-hard-yakka-mens-core-fleece-zip-hoodie-navy-y19542,wwg-twe-hard-yakka-mens-core-fleece-zip-hoodie-navy-y19542,Hard Yakka Men's Core Fleece Zip Hoodie - Navy,Hard Yakka,"Totally Workwear - Australia’s largest network service provider of Workwear, Work Boots, Footwear, Hi Vis, Safety and Uniforms.",Jumper,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Y19542_NAV_1.jpg?v=1719466644,85.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-core-fleece-zip-hoodie-navy-y19542
wwg-twe-kinggee-womens-reflective-1-4-zip-fleece-yellow-navy-k45009,wwg-twe-kinggee-womens-reflective-1-4-zip-fleece-yellow-navy-k45009,KingGee Women's Reflective 1/4 Zip Fleece - Yellow/Navy,King Gee,"The go-to winter warmer. The Hi-Vis 1/4 Zip Fleece features a large kangaroo pocket and ribbed cuffs and waist, ensuring a perfect fit and keeping you warm through the coldest weather. Women's fit Front Kangaroo pocket Welt phone pocket & Twin pen pocket on sleeve Stand collar with 1/4 zip neck opening Rib hem and cuff Stretch 50mm ReflecTEC tape Materials: 120% Polyester, 320gsm brushed fleece.",Jumper,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/K45009_YNA_1.jpg?v=1709186040,79.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-womens-reflective-1-4-zip-fleece-yellow-navy-k45009
